5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
2009/4/3 6:10,480,1,100
2009/4/3 6:15,486,1,100
2009/4/3 6:20,447,1,100
2009/4/3 6:25,483,1,100
2009/4/3 6:30,465,1,100
2009/4/3 6:35,432,1,100
2009/4/3 6:40,417,1,100
2009/4/3 6:45,492,1,100
2009/4/3 6:50,405,1,100
2009/4/3 6:55,417,1,100
2009/4/3 7:00,378,1,100
2009/4/3 7:05,402,1,100
2009/4/3 7:10,405,1,100
2009/4/3 7:15,420,1,100
2009/4/3 7:20,459,1,100
2009/4/3 7:25,471,1,100
2009/4/3 7:30,450,1,100
2009/4/3 7:35,396,1,100
2009/4/3 7:40,405,1,100
2009/4/3 7:45,375,1,100
2009/4/3 7:50,366,1,100
2009/4/3 7:55,336,1,100
2009/4/3 8:00,375,1,100
2009/4/3 8:05,369,1,100
2009/4/3 8:10,420,1,100
2009/4/3 8:15,351,1,100
2009/4/3 8:20,384,1,100
2009/4/3 8:25,381,1,100
2009/4/3 8:30,333,1,100
2009/4/3 8:35,426,1,100
2009/4/3 8:40,354,1,100
2009/4/3 8:45,384,1,100
2009/4/3 8:50,321,1,100
2009/4/3 8:55,324,1,100
2009/4/3 9:00,348,1,100
2009/4/3 9:05,342,1,100
2009/4/3 9:10,324,1,100
2009/4/3 9:15,354,1,100
2009/4/3 9:20,363,1,100
2009/4/3 9:25,297,1,100
2009/4/3 9:30,339,1,100
2009/4/3 9:35,369,1,100
2009/4/3 9:40,342,1,100
2009/4/3 9:45,324,1,100
2009/4/3 9:50,339,1,100
2009/4/3 9:55,339,1,100
2009/4/3 10:00,357,1,100
2009/4/3 10:05,390,1,100
2009/4/3 10:10,366,1,100
2009/4/3 10:15,306,1,100
2009/4/3 10:20,351,1,100
2009/4/3 10:25,378,1,100
2009/4/3 10:30,336,1,100
2009/4/3 10:35,354,1,100
2009/4/3 10:40,324,1,100
2009/4/3 10:45,318,1,100
2009/4/3 10:50,327,1,100
2009/4/3 10:55,378,1,100
2009/4/3 11:00,354,1,100
2009/4/3 11:05,330,1,100
2009/4/3 11:10,330,1,100
2009/4/3 11:15,330,1,100
2009/4/3 11:20,363,1,100
2009/4/3 11:25,339,1,100
2009/4/3 11:30,366,1,100
2009/4/3 11:35,351,1,100
2009/4/3 11:40,393,1,100
2009/4/3 11:45,303,1,100
2009/4/3 11:50,333,1,100
2009/4/3 11:55,312,1,100
2009/4/3 12:00,393,1,100
2009/4/3 12:05,414,1,100
2009/4/3 12:10,372,1,100
2009/4/3 12:15,396,1,100
2009/4/3 12:20,363,1,100
2009/4/3 12:25,354,1,100
2009/4/3 12:30,381,1,100
2009/4/3 12:35,321,1,100
2009/4/3 12:40,309,1,100
2009/4/3 12:45,360,1,100
2009/4/3 12:50,363,1,100
2009/4/3 12:55,363,1,100
2009/4/3 13:00,339,1,100
2009/4/3 13:05,330,1,100
2009/4/3 13:10,321,1,100
2009/4/3 13:15,378,1,100
2009/4/3 13:20,321,1,100
2009/4/3 13:25,345,1,100
2009/4/3 13:30,378,1,100
2009/4/3 13:35,393,1,100
2009/4/3 13:40,366,1,100
2009/4/3 13:45,348,1,100
2009/4/3 13:50,360,1,100
2009/4/3 13:55,375,1,100
2009/4/3 14:00,399,1,100
2009/4/3 14:05,369,1,100
2009/4/3 14:10,381,1,100
2009/4/3 14:15,312,1,100
2009/4/3 14:20,393,1,100
2009/4/3 14:25,357,1,100
2009/4/3 14:30,348,1,100
2009/4/3 14:35,399,1,100
2009/4/3 14:40,399,1,100
2009/4/3 14:45,432,1,100
2009/4/3 14:50,471,1,100
2009/4/3 14:55,423,1,100
2009/4/3 15:00,369,1,100
2009/4/3 15:05,378,1,100
2009/4/3 15:10,336,1,100
2009/4/3 15:15,441,1,100
2009/4/3 15:20,426,1,100
2009/4/3 15:25,405,1,100
2009/4/3 15:30,450,1,100
2009/4/3 15:35,387,1,100
2009/4/3 15:40,405,1,100
2009/4/3 15:45,513,1,100
2009/4/3 15:50,441,1,100
2009/4/3 15:55,438,1,100
2009/4/3 16:00,369,1,100
2009/4/3 16:05,453,1,100
2009/4/3 16:10,423,1,100
2009/4/3 16:15,432,1,100
2009/4/3 16:20,414,1,100
2009/4/3 16:25,426,1,100
2009/4/3 16:30,357,1,100
2009/4/3 16:35,399,1,100
2009/4/3 16:40,426,1,100
2009/4/3 16:45,462,1,100
2009/4/3 16:50,414,1,100
2009/4/3 16:55,390,1,100
2009/4/3 17:00,411,1,100
2009/4/3 17:05,357,1,100
2009/4/3 17:10,414,1,100
2009/4/3 17:15,411,1,100
2009/4/3 17:20,447,1,100
2009/4/3 17:25,423,1,100
2009/4/3 17:30,417,1,100
2009/4/3 17:35,375,1,100
2009/4/3 17:40,411,1,100
2009/4/3 17:45,351,1,100
2009/4/3 17:50,306,1,100
2009/4/3 17:55,342,1,100
2009/4/3 18:00,351,1,100
2009/4/3 18:05,369,1,100
2009/4/3 18:10,366,1,100
2009/4/3 18:15,291,1,100
2009/4/3 18:20,300,1,100
2009/4/3 18:25,390,1,100
2009/4/3 18:30,345,1,100
2009/4/3 18:35,288,1,100
2009/4/3 18:40,384,1,100
2009/4/3 18:45,348,1,100
2009/4/3 18:50,363,1,100
2009/4/3 18:55,336,1,100
2009/4/3 19:00,321,1,100
2009/4/3 19:05,321,1,100
2009/4/3 19:10,336,1,100
2009/4/3 19:15,345,1,100
2009/4/3 19:20,336,1,100
2009/4/3 19:25,309,1,100
2009/4/3 19:30,327,1,100
2009/4/3 19:35,348,1,100
2009/4/3 19:40,246,1,100
2009/4/3 19:45,279,1,100
2009/4/3 19:50,300,1,100
2009/4/3 19:55,288,1,100
2009/4/3 20:00,267,1,100
2009/4/3 20:05,267,1,100
2009/4/3 20:10,273,1,100
2009/4/3 20:15,288,1,100
2009/4/3 20:20,300,1,100
2009/4/3 20:25,297,1,100
2009/4/3 20:30,285,1,100
2009/4/3 20:35,258,1,100
2009/4/3 20:40,267,1,100
2009/4/3 20:45,228,1,100
2009/4/3 20:50,270,1,100
2009/4/3 20:55,246,1,100
2009/4/3 21:00,279,1,100
2009/4/3 21:05,258,1,100
2009/4/3 21:10,288,1,100
2009/4/3 21:15,285,1,100
2009/4/3 21:20,273,1,100
2009/4/3 21:25,294,1,100
2009/4/3 21:30,288,1,100
2009/4/3 21:35,231,1,100
2009/4/3 21:40,228,1,100
2009/4/3 21:45,252,1,100
2009/4/3 21:50,279,1,100
2009/4/3 21:55,243,1,100
2009/4/3 22:00,246,1,100
2009/4/3 22:05,255,1,100
2009/4/3 22:10,243,1,100
2009/4/3 22:15,234,1,100
2009/4/3 22:20,267,1,100
2009/4/3 22:25,282,1,100
2009/4/3 22:30,261,1,100
2009/4/3 22:35,270,1,100
2009/4/3 22:40,222,1,100
2009/4/3 22:45,213,1,100
2009/4/3 22:50,153,1,100
2009/4/3 22:55,192,1,100
2009/4/3 23:00,204,1,100
2009/4/3 23:05,159,1,100
2009/4/3 23:10,210,1,100
2009/4/3 23:15,222,1,100
2009/4/3 23:20,192,1,100
2009/4/3 23:25,192,1,100
2009/4/3 23:30,198,1,100
2009/4/3 23:35,129,1,100
2009/4/3 23:40,147,1,100
2009/4/3 23:45,141,1,100
2009/4/3 23:50,135,1,100
2009/4/3 23:55,165,1,100
2009/4/6 0:00,99,1,100
2009/4/6 0:05,78,1,100
2009/4/6 0:10,60,1,100
2009/4/6 0:15,84,1,100
2009/4/6 0:20,84,1,100
2009/4/6 0:25,84,1,100
2009/4/6 0:30,105,1,100
2009/4/6 0:35,78,1,100
2009/4/6 0:40,69,1,100
2009/4/6 0:45,57,1,100
2009/4/6 0:50,63,1,100
2009/4/6 0:55,93,1,100
2009/4/6 1:00,72,1,100
2009/4/6 1:05,69,1,100
2009/4/6 1:15,54,1,100
2009/4/6 1:35,72,1,100
2009/4/6 1:40,54,1,100
2009/4/6 1:45,33,1,100
2009/4/6 1:50,60,1,100
2009/4/6 1:55,36,1,100
2009/4/6 2:00,51,1,100
2009/4/6 2:05,45,1,100
2009/4/6 2:10,39,1,100
2009/4/6 2:15,57,1,100
2009/4/6 2:20,36,1,100
2009/4/6 2:25,24,1,100
2009/4/6 2:30,60,1,100
2009/4/6 2:35,60,1,100
2009/4/6 2:40,45,1,100
2009/4/6 2:45,51,1,100
2009/4/6 2:50,57,1,100
2009/4/6 2:55,69,1,100
2009/4/6 3:00,54,1,100
2009/4/6 3:05,66,1,100
2009/4/6 3:10,60,1,100
2009/4/6 3:15,54,1,100
2009/4/6 3:20,72,1,100
2009/4/6 3:25,84,1,100
2009/4/6 3:30,81,1,100
2009/4/6 3:35,69,1,100
2009/4/6 3:40,81,1,100
2009/4/6 3:45,81,1,100
2009/4/6 3:50,99,1,100
2009/4/6 3:55,72,1,100
2009/4/6 4:00,123,1,100
2009/4/6 4:05,120,1,100
2009/4/6 4:10,93,1,100
2009/4/6 4:15,117,1,100
2009/4/6 4:20,180,1,100
2009/4/6 4:25,165,1,100
2009/4/6 4:30,177,1,100
2009/4/6 4:35,189,1,100
2009/4/6 4:40,159,1,100
2009/4/6 4:45,228,1,100
2009/4/6 4:50,198,1,100
2009/4/6 4:55,231,1,100
2009/4/6 5:00,252,1,100
2009/4/6 5:05,240,1,100
2009/4/6 5:10,282,1,100
2009/4/6 5:15,270,1,100
2009/4/6 5:20,384,1,100
2009/4/6 5:25,387,1,100
2009/4/6 5:30,408,1,100
2009/4/6 5:35,393,1,100
2009/4/6 5:40,438,1,100
2009/4/6 5:45,438,1,100
2009/4/6 5:50,423,1,100
2009/4/6 5:55,441,1,100
2009/4/6 6:00,456,1,100
2009/4/6 6:05,456,1,100
2009/4/6 6:10,447,1,100
2009/4/6 6:15,447,1,100
2009/4/6 6:20,345,1,100
2009/4/6 6:25,435,1,100
2009/4/6 6:30,423,1,100
2009/4/6 6:35,429,1,100
2009/4/6 6:40,456,1,100
2009/4/6 6:45,423,1,100
2009/4/6 6:50,420,1,100
2009/4/6 6:55,324,1,100
2009/4/6 7:00,351,1,100
2009/4/6 7:05,387,1,100
2009/4/6 7:10,414,1,100
2009/4/6 7:15,429,1,100
2009/4/6 7:20,447,1,100
2009/4/6 7:25,441,1,100
2009/4/6 7:30,414,1,100
2009/4/6 7:35,432,1,100
2009/4/6 7:40,399,1,100
2009/4/6 7:45,393,1,100
2009/4/6 7:50,417,1,100
2009/4/6 7:55,396,1,100
2009/4/6 8:00,396,1,100
2009/4/6 8:05,384,1,100
2009/4/6 8:10,426,1,100
2009/4/6 8:15,396,1,100
2009/4/6 8:20,414,1,100
2009/4/6 8:25,345,1,100
2009/4/6 8:30,363,1,100
2009/4/6 8:35,378,1,100
2009/4/6 8:40,372,1,100
2009/4/6 8:45,348,1,100
2009/4/6 8:50,381,1,100
2009/4/6 8:55,396,1,100
2009/4/6 9:00,339,1,100
2009/4/6 9:05,339,1,100
2009/4/6 9:10,291,1,100
2009/4/6 9:15,324,1,100
2009/4/6 9:20,348,1,100
2009/4/6 9:25,357,1,100
2009/4/6 9:30,324,1,100
2009/4/6 9:35,324,1,100
2009/4/6 9:40,351,1,100
2009/4/6 9:45,342,1,100
2009/4/6 9:50,360,1,100
2009/4/6 9:55,348,1,100
2009/4/6 10:00,333,1,100
2009/4/6 10:05,327,1,100
2009/4/6 10:10,306,1,100
2009/4/6 10:15,345,1,100
2009/4/6 10:20,309,1,100
2009/4/6 10:25,327,1,100
2009/4/6 10:30,297,1,100
2009/4/6 10:35,342,1,100
2009/4/6 10:40,345,1,100
2009/4/6 10:45,318,1,100
2009/4/6 10:50,318,1,100
2009/4/6 10:55,285,1,100
2009/4/6 11:00,315,1,100
2009/4/6 11:05,288,1,100
2009/4/6 11:10,309,1,100
2009/4/6 11:15,288,1,100
2009/4/6 11:20,327,1,100
2009/4/6 11:25,285,1,100
2009/4/6 11:30,306,1,100
2009/4/6 11:35,324,1,100
2009/4/6 11:40,294,1,100
2009/4/6 11:45,297,1,100
2009/4/6 11:50,285,1,100
2009/4/6 11:55,279,1,100
2009/4/6 12:00,306,1,100
2009/4/6 12:05,285,1,100
2009/4/6 12:10,297,1,100
2009/4/6 12:15,312,1,100
2009/4/6 12:20,315,1,100
2009/4/6 12:25,303,1,100
2009/4/6 12:30,309,1,100
2009/4/6 12:35,318,1,100
2009/4/6 12:40,318,1,100
2009/4/6 12:45,312,1,100
2009/4/6 12:50,291,1,100
2009/4/6 12:55,309,1,100
2009/4/6 13:00,294,1,100
2009/4/6 13:05,312,1,100
2009/4/6 13:10,318,1,100
2009/4/6 13:15,306,1,100
2009/4/6 13:20,333,1,100
2009/4/6 13:25,333,1,100
2009/4/6 13:30,330,1,100
2009/4/6 13:35,306,1,100
2009/4/6 13:40,324,1,100
2009/4/6 13:45,309,1,100
2009/4/6 13:50,294,1,100
2009/4/6 13:55,333,1,100
2009/4/6 14:00,318,1,100
2009/4/6 14:05,276,1,100
2009/4/6 14:10,324,1,100
2009/4/6 14:15,324,1,100
2009/4/6 14:20,342,1,100
2009/4/6 14:25,333,1,100
2009/4/6 14:30,360,1,100
2009/4/6 14:35,351,1,100
2009/4/6 14:40,372,1,100
2009/4/6 14:45,339,1,100
2009/4/6 14:50,411,1,100
2009/4/6 14:55,342,1,100
2009/4/6 15:00,396,1,100
2009/4/6 15:05,342,1,100
2009/4/6 15:10,375,1,100
2009/4/6 15:15,354,1,100
2009/4/6 15:20,357,1,100
2009/4/6 15:25,381,1,100
2009/4/6 15:30,357,1,100
2009/4/6 15:35,378,1,100
2009/4/6 15:40,387,1,100
2009/4/6 15:45,375,1,100
2009/4/6 15:50,429,1,100
2009/4/6 15:55,465,1,100
2009/4/6 16:00,393,1,100
2009/4/6 16:05,333,1,100
2009/4/6 16:10,360,1,100
2009/4/6 16:15,369,1,100
2009/4/6 16:20,345,1,100
2009/4/6 16:25,363,1,100
2009/4/6 16:30,306,1,100
2009/4/6 16:35,288,1,100
2009/4/6 16:40,387,1,100
2009/4/6 16:45,393,1,100
2009/4/6 16:50,369,1,100
2009/4/6 16:55,390,1,100
2009/4/6 17:00,372,1,100
2009/4/6 17:05,330,1,100
2009/4/6 17:10,363,1,100
2009/4/6 17:15,390,1,100
2009/4/6 17:20,357,1,100
2009/4/6 17:25,381,1,100
2009/4/6 17:30,318,1,100
2009/4/6 17:35,330,1,100
2009/4/6 17:40,342,1,100
2009/4/6 17:45,336,1,100
2009/4/6 17:50,324,1,100
2009/4/6 17:55,306,1,100
2009/4/6 18:00,345,1,100
2009/4/6 18:05,291,1,100
2009/4/6 18:10,321,1,100
2009/4/6 18:15,309,1,100
2009/4/6 18:20,369,1,100
2009/4/6 18:25,285,1,100
2009/4/6 18:30,321,1,100
2009/4/6 18:35,327,1,100
2009/4/6 18:40,285,1,100
2009/4/6 18:45,327,1,100
2009/4/6 18:50,267,1,100
2009/4/6 18:55,216,1,100
2009/4/6 19:00,261,1,100
2009/4/6 19:05,234,1,100
2009/4/6 19:10,240,1,100
2009/4/6 19:15,264,1,100
2009/4/6 19:20,231,1,100
2009/4/6 19:25,261,1,100
2009/4/6 19:30,273,1,100
2009/4/6 19:35,225,1,100
2009/4/6 19:40,189,1,100
2009/4/6 19:45,210,1,100
2009/4/6 19:50,207,1,100
2009/4/6 19:55,171,1,100
2009/4/6 20:00,231,1,100
2009/4/6 20:05,177,1,100
2009/4/6 20:10,150,1,100
2009/4/6 20:15,213,1,100
2009/4/6 20:20,255,1,100
2009/4/6 20:25,171,1,100
2009/4/6 20:30,228,1,100
2009/4/6 20:35,261,1,100
2009/4/6 20:40,195,1,100
2009/4/6 20:45,204,1,100
2009/4/6 20:50,186,1,100
2009/4/6 20:55,207,1,100
2009/4/6 21:00,222,1,100
2009/4/6 21:05,207,1,100
2009/4/6 21:10,210,1,100
2009/4/6 21:15,168,1,100
2009/4/6 21:20,231,1,100
2009/4/6 21:25,192,1,100
2009/4/6 21:30,186,1,100
2009/4/6 21:35,216,1,100
2009/4/6 21:40,198,1,100
2009/4/6 21:45,219,1,100
2009/4/6 21:50,192,1,100
2009/4/6 21:55,189,1,100
2009/4/6 22:00,189,1,100
2009/4/6 22:05,174,1,100
2009/4/6 22:10,156,1,100
2009/4/6 22:15,222,1,100
2009/4/6 22:20,204,1,100
2009/4/6 22:25,207,1,100
2009/4/6 22:30,183,1,100
2009/4/6 22:35,186,1,100
2009/4/6 22:40,189,1,100
2009/4/6 22:45,183,1,100
2009/4/6 22:50,117,1,100
2009/4/6 22:55,141,1,100
2009/4/6 23:00,117,1,100
2009/4/7 0:15,114,1,100
2009/4/7 0:20,111,1,100
2009/4/7 0:25,105,1,100
2009/4/7 0:30,93,1,100
2009/4/7 0:35,87,1,100
2009/4/7 0:40,63,1,100
2009/4/7 0:45,87,1,100
2009/4/7 0:50,87,1,100
2009/4/7 0:55,45,1,100
2009/4/7 1:00,48,1,100
2009/4/7 1:05,60,1,100
2009/4/7 1:10,48,1,100
2009/4/7 1:15,75,1,100
2009/4/7 1:40,51,1,100
2009/4/7 1:45,75,1,100
2009/4/7 1:50,63,1,100
2009/4/7 1:55,102,1,100
2009/4/7 2:00,57,1,100
2009/4/7 2:05,36,1,100
2009/4/7 2:10,30,1,100
2009/4/7 2:15,54,1,100
2009/4/7 2:20,66,1,100
2009/4/7 2:25,78,1,100
2009/4/7 2:30,60,1,100
2009/4/7 2:35,48,1,100
2009/4/7 2:40,60,1,100
2009/4/7 2:45,54,1,100
2009/4/7 2:50,57,1,100
2009/4/7 2:55,66,1,100
2009/4/7 3:00,39,1,100
2009/4/7 3:05,48,1,100
2009/4/7 3:10,63,1,100
2009/4/7 3:15,60,1,100
2009/4/7 3:20,96,1,100
2009/4/7 3:25,66,1,100
2009/4/7 3:30,99,1,100
2009/4/7 3:35,90,1,100
2009/4/7 3:40,93,1,100
2009/4/7 3:45,84,1,100
2009/4/7 3:50,60,1,100
2009/4/7 3:55,126,1,100
2009/4/7 4:00,105,1,100
2009/4/7 4:05,102,1,100
2009/4/7 4:10,123,1,100
2009/4/7 4:15,135,1,100
2009/4/7 4:20,108,1,100
2009/4/7 4:25,126,1,100
2009/4/7 4:30,189,1,100
2009/4/7 4:35,192,1,100
2009/4/7 4:40,171,1,100
2009/4/7 4:45,204,1,100
2009/4/7 4:50,216,1,100
2009/4/7 4:55,252,1,100
2009/4/7 5:00,249,1,100
2009/4/7 5:05,270,1,100
2009/4/7 5:10,312,1,100
2009/4/7 5:15,327,1,100
2009/4/7 5:20,390,1,100
2009/4/7 5:25,423,1,100
2009/4/7 5:30,363,1,100
2009/4/7 5:35,486,1,100
2009/4/7 5:40,423,1,100
2009/4/7 5:45,450,1,100
2009/4/7 5:50,501,1,100
2009/4/7 5:55,447,1,100
2009/4/7 6:00,501,1,100
2009/4/7 6:05,429,1,100
2009/4/7 6:10,417,1,100
2009/4/7 6:15,477,1,100
2009/4/7 6:20,414,1,100
2009/4/7 6:25,441,1,100
2009/4/7 6:30,462,1,100
2009/4/7 6:35,411,1,100
2009/4/7 6:40,402,1,100
2009/4/7 6:45,375,1,100
2009/4/7 6:50,414,1,100
2009/4/7 6:55,432,1,100
2009/4/7 7:00,450,1,100
2009/4/7 7:05,423,1,100
2009/4/7 7:10,417,1,100
2009/4/7 7:15,426,1,100
2009/4/7 7:20,453,1,100
2009/4/7 7:25,417,1,100
2009/4/7 7:30,420,1,100
2009/4/7 7:35,441,1,100
2009/4/7 7:40,405,1,100
2009/4/7 7:45,405,1,100
2009/4/7 7:50,432,1,100
2009/4/7 7:55,402,1,100
2009/4/7 8:00,408,1,100
2009/4/7 8:05,453,1,100
2009/4/7 8:10,438,1,100
2009/4/7 8:15,426,1,100
2009/4/7 8:20,399,1,100
2009/4/7 8:25,432,1,100
2009/4/7 8:30,396,1,100
2009/4/7 8:35,447,1,100
2009/4/7 8:40,459,1,100
2009/4/7 8:45,405,1,100
2009/4/7 8:50,354,1,100
2009/4/7 8:55,384,1,100
2009/4/7 9:00,369,1,100
2009/4/7 9:05,348,1,100
2009/4/7 9:10,366,1,100
2009/4/7 9:15,339,1,100
2009/4/7 9:20,405,1,100
2009/4/7 9:25,351,1,100
2009/4/7 9:30,387,1,100
2009/4/7 9:35,372,1,100
2009/4/7 9:40,333,1,100
2009/4/7 9:45,390,1,100
2009/4/7 9:50,336,1,100
2009/4/7 9:55,306,1,100
2009/4/7 10:00,360,1,100
2009/4/7 10:05,339,1,100
2009/4/7 10:10,366,1,100
2009/4/7 10:15,375,1,100
2009/4/7 10:20,348,1,100
2009/4/7 10:25,366,1,100
2009/4/7 10:30,381,1,100
2009/4/7 10:35,357,1,100
2009/4/7 10:40,387,1,100
2009/4/7 10:45,360,1,100
2009/4/7 10:50,444,1,100
2009/4/7 10:55,351,1,100
2009/4/7 11:00,426,1,100
2009/4/7 11:05,384,1,100
2009/4/7 11:10,366,1,100
2009/4/7 11:15,417,1,100
2009/4/7 11:20,345,1,100
2009/4/7 11:25,384,1,100
2009/4/7 11:30,342,1,100
2009/4/7 11:35,402,1,100
2009/4/7 11:40,351,1,100
2009/4/7 11:45,360,1,100
2009/4/7 11:50,384,1,100
2009/4/7 11:55,318,1,100
2009/4/7 12:00,309,1,100
2009/4/7 12:05,285,1,100
2009/4/7 12:10,348,1,100
2009/4/7 12:15,354,1,100
2009/4/7 12:20,336,1,100
2009/4/7 12:25,354,1,100
2009/4/7 12:30,315,1,100
2009/4/7 12:35,366,1,100
2009/4/7 12:40,351,1,100
2009/4/7 12:45,387,1,100
2009/4/7 12:50,366,1,100
2009/4/7 12:55,336,1,100
2009/4/7 13:00,369,1,100
2009/4/7 13:05,330,1,100
2009/4/7 13:10,351,1,100
2009/4/7 13:15,306,1,100
2009/4/7 13:20,342,1,100
2009/4/7 13:25,375,1,100
2009/4/7 13:30,378,1,100
2009/4/7 13:35,372,1,100
2009/4/7 13:40,300,1,100
2009/4/7 13:45,339,1,100
2009/4/7 13:50,357,1,100
2009/4/7 13:55,327,1,100
2009/4/7 14:00,348,1,100
2009/4/7 14:05,357,1,100
2009/4/7 14:10,345,1,100
2009/4/7 14:15,393,1,100
2009/4/7 14:20,387,1,100
2009/4/7 14:25,372,1,100
2009/4/7 14:30,375,1,100
2009/4/7 14:35,321,1,100
2009/4/7 14:40,402,1,100
2009/4/7 14:45,447,1,100
2009/4/7 14:50,408,1,100
2009/4/7 14:55,429,1,100
2009/4/7 15:00,384,1,100
2009/4/7 15:05,363,1,100
2009/4/7 15:10,372,1,100
2009/4/7 15:15,399,1,100
2009/4/7 15:20,468,1,100
2009/4/7 15:25,387,1,100
2009/4/7 15:30,420,1,100
2009/4/7 15:35,375,1,100
2009/4/7 15:40,408,1,100
2009/4/7 15:45,441,1,100
2009/4/7 15:50,432,1,100
2009/4/7 15:55,378,1,100
2009/4/7 16:00,351,1,100
2009/4/7 16:05,366,1,100
2009/4/7 16:10,408,1,100
2009/4/7 16:15,432,1,100
2009/4/7 16:20,384,1,100
2009/4/7 16:25,351,1,100
2009/4/7 16:30,435,1,100
2009/4/7 16:35,336,1,100
2009/4/7 16:40,366,1,100
2009/4/7 16:45,399,1,100
2009/4/7 16:50,423,1,100
2009/4/7 16:55,375,1,100
2009/4/7 17:00,369,1,100
2009/4/7 17:05,351,1,100
2009/4/7 17:10,369,1,100
2009/4/7 17:15,444,1,100
2009/4/7 17:20,381,1,100
2009/4/7 17:25,411,1,100
2009/4/7 17:30,393,1,100
2009/4/7 17:35,360,1,100
2009/4/7 17:40,339,1,100
2009/4/7 17:45,330,1,100
2009/4/7 17:50,327,1,100
2009/4/7 17:55,357,1,100
2009/4/7 18:00,306,1,100
2009/4/7 18:05,339,1,100
2009/4/7 18:10,375,1,100
2009/4/7 18:15,330,1,100
2009/4/7 18:20,339,1,100
2009/4/7 18:25,351,1,100
2009/4/7 18:30,291,1,100
2009/4/7 18:35,336,1,100
2009/4/7 18:40,237,1,100
2009/4/7 18:45,252,1,100
2009/4/7 18:50,279,1,100
2009/4/7 18:55,243,1,100
2009/4/7 19:00,264,1,100
2009/4/7 19:05,240,1,100
2009/4/7 19:10,282,1,100
2009/4/7 19:15,288,1,100
2009/4/7 19:20,309,1,100
2009/4/7 19:25,279,1,100
2009/4/7 19:30,270,1,100
2009/4/7 19:35,234,1,100
2009/4/7 19:40,285,1,100
2009/4/7 19:45,219,1,100
2009/4/7 19:50,261,1,100
2009/4/7 19:55,237,1,100
2009/4/7 20:00,192,1,100
2009/4/7 20:05,195,1,100
2009/4/7 20:10,228,1,100
2009/4/7 20:15,195,1,100
2009/4/7 20:20,213,1,100
2009/4/7 20:25,195,1,100
2009/4/7 20:30,219,1,100
2009/4/7 20:35,213,1,100
2009/4/7 20:40,195,1,100
2009/4/7 20:45,231,1,100
2009/4/7 20:50,198,1,100
2009/4/7 20:55,216,1,100
2009/4/7 21:00,183,1,100
2009/4/7 21:05,210,1,100
2009/4/7 21:10,192,1,100
2009/4/7 21:15,249,1,100
2009/4/7 21:20,237,1,100
2009/4/7 21:25,228,1,100
2009/4/7 21:30,252,1,100
2009/4/7 21:35,249,1,100
2009/4/7 21:40,219,1,100
2009/4/7 21:45,228,1,100
2009/4/7 21:50,255,1,100
2009/4/7 21:55,213,1,100
2009/4/7 22:00,207,1,100
2009/4/7 22:05,177,1,100
2009/4/7 22:10,237,1,100
2009/4/7 22:15,189,1,100
2009/4/7 22:20,219,1,100
2009/4/7 22:25,216,1,100
2009/4/7 22:30,207,1,100
2009/4/7 22:35,201,1,100
2009/4/7 22:40,165,1,100
2009/4/7 22:45,147,1,100
2009/4/7 22:50,144,1,100
2009/4/7 22:55,144,1,100
2009/4/7 23:00,135,1,100
2009/4/7 23:05,156,1,100
2009/4/7 23:10,132,1,100
2009/4/7 23:15,165,1,100
2009/4/7 23:20,177,1,100
2009/4/7 23:25,150,1,100
2009/4/7 23:30,111,1,100
2009/4/7 23:35,141,1,100
2009/4/7 23:40,108,1,100
2009/4/7 23:45,105,1,100
2009/4/7 23:50,108,1,100
2009/4/7 23:55,75,1,100
2009/4/8 0:00,93,1,100
2009/4/8 0:05,63,1,100
2009/4/8 0:10,93,1,100
2009/4/8 0:15,123,1,100
2009/4/8 0:20,108,1,100
2009/4/8 0:25,111,1,100
2009/4/8 0:30,75,1,100
2009/4/8 0:35,87,1,100
2009/4/8 0:40,78,1,100
2009/4/8 0:45,75,1,100
2009/4/8 0:50,42,1,100
2009/4/8 0:55,57,1,100
2009/4/8 1:00,57,1,100
2009/4/8 1:05,45,1,100
2009/4/8 1:10,78,1,100
2009/4/8 1:15,81,1,100
2009/4/8 1:40,60,1,100
2009/4/8 1:45,57,1,100
2009/4/8 1:50,84,1,100
2009/4/8 1:55,72,1,100
2009/4/8 2:00,45,1,100
2009/4/8 2:05,36,1,100
2009/4/8 2:10,42,1,100
2009/4/8 2:15,39,1,100
2009/4/8 2:20,66,1,100
2009/4/8 2:25,72,1,100
2009/4/8 2:30,60,1,100
2009/4/8 2:35,72,1,100
2009/4/8 2:40,57,1,100
2009/4/8 2:45,96,1,100
2009/4/8 2:50,54,1,100
2009/4/8 2:55,63,1,100
2009/4/8 3:00,60,1,100
2009/4/8 3:05,39,1,100
2009/4/8 3:10,54,1,100
2009/4/8 3:15,87,1,100
2009/4/8 3:20,81,1,100
2009/4/8 3:25,57,1,100
2009/4/8 3:30,81,1,100
2009/4/8 3:35,66,1,100
2009/4/8 3:40,69,1,100
2009/4/8 3:45,87,1,100
2009/4/8 3:50,93,1,100
2009/4/8 3:55,96,1,100
2009/4/8 4:00,93,1,100
2009/4/8 4:05,99,1,100
2009/4/8 4:10,135,1,100
2009/4/8 4:15,129,1,100
2009/4/8 4:20,123,1,100
2009/4/8 4:25,168,1,100
2009/4/8 4:30,180,1,100
2009/4/8 4:35,180,1,100
2009/4/8 4:40,195,1,100
